name,orcid,field,is_nobel,horizon,ref_year,cutoff_year,total_citations,avg_author_position,avg_authors_per_paper,complexity_keyword_score,complexity_concept_score,complexity_mesh_score,mesh_coverage,journals,h_index,total_publications,complexity_n_works_analyzed,cby_min_year
Naihua Duan,0000-0001-9411-2924,Economics,0,5,2018,2013,2211,4.19,7.76,0.5386,0.5606,0.6591,0.5385,84,21,234,156,2012
Naihua Duan,0000-0001-9411-2924,Economics,0,10,2018,2008,40,3.72,7.27,0.5095,0.5623,0.6498,0.4792,67,4,192,124,2012
Elías Mossialos,0000-0001-8664-9297,Economics,0,0,2020,2020,6119,3.19,4.74,0.271,0.5294,0.4693,0.1914,118,42,371,234,2012
Elías Mossialos,0000-0001-8664-9297,Economics,0,5,2020,2015,2054,2.54,3.72,0.2165,0.5132,0.4287,0.1143,83,24,245,142,2012
Elías Mossialos,0000-0001-8664-9297,Economics,0,10,2020,2010,48,2.16,3.15,0.1968,0.5037,0.4229,0.0868,66,4,219,116,2012
Bhageerathy Reshmi,0000-0001-9631-6218,Economics,0,0,2010,2010,0,2.43,3.86,0.1222,0.5332,0.0,0.0,2,0,7,7,2012
Vahid Yazdi‐Feyzabadi,0000-0002-8009-470X,Economics,0,0,2011,2011,0,2.33,3.33,0.0333,0.5333,0.0,0.0,0,0,3,0,
Simeon Djankov,0000-0002-0822-6456,Economics,0,0,2024,2024,12747,1.49,3.06,0.1451,0.4638,0.0,0.0,41,39,200,130,2012
Simeon Djankov,0000-0002-0822-6456,Economics,0,5,2024,2019,15974,1.61,3.34,0.1333,0.4527,0.0,0.0,56,45,223,144,2012
Simeon Djankov,0000-0002-0822-6456,Economics,0,10,2024,2014,7166,1.82,3.49,0.1424,0.4507,0.0,0.0,65,36,258,174,2012
Mark Sculpher,0000-0003-3746-9913,Economics,0,0,2021,2021,18325,6.11,8.46,0.5671,0.599,0.7488,0.42,109,62,500,276,2012
Mark Sculpher,0000-0003-3746-9913,Economics,0,5,2021,2016,7412,5.75,7.95,0.5852,0.5993,0.7602,0.4248,83,45,419,219,2012
Mark Sculpher,0000-0003-3746-9913,Economics,0,10,2021,2011,13,5.36,7.21,0.632,0.5994,0.7593,0.4942,57,2,259,146,2012
Telma Zahirian Moghadam,0000-0003-1290-4202,Economics,0,0,2022,2022,163,5.1,6.64,0.4206,0.5924,0.6674,0.2619,31,7,42,38,2015
Telma Zahirian Moghadam,0000-0003-1290-4202,Economics,0,5,2022,2017,7,3.8,4.6,0.3111,0.5335,0.0,0.0,3,2,5,4,2015
Nicholas Steel,0000-0003-1528-140X,Economics,0,0,2021,2021,1890,4.1,6.37,0.4506,0.5757,0.673,0.3185,51,23,135,88,2012
Nicholas Steel,0000-0003-1528-140X,Economics,0,5,2021,2016,718,5.97,9.23,0.4169,0.5562,0.6488,0.2784,31,15,97,52,2012
Nicholas Steel,0000-0003-1528-140X,Economics,0,10,2021,2011,15,7.52,12.37,0.4308,0.5614,0.5919,0.3077,16,2,52,26,2012
Mark A. Hall,0000-0001-6277-144X,Economics,0,0,2005,2005,109,1.51,2.44,0.3197,0.5459,0.4322,0.356,71,5,191,136,2012
Mark A. Hall,0000-0001-6277-144X,Economics,0,5,2005,2000,48,1.27,1.75,0.2661,0.5325,0.3737,0.3053,38,4,95,63,2012
Mark A. Hall,0000-0001-6277-144X,Economics,0,10,2005,1995,31,1.23,1.56,0.2314,0.5311,0.3031,0.2821,24,4,39,21,2012
Richard Zeckhauser,0000-0002-4222-9546,Economics,0,0,2024,2024,6029,2.77,2.91,0.226,0.4783,0.6513,0.0256,88,40,313,185,2012
Richard Zeckhauser,0000-0002-4222-9546,Economics,0,5,2024,2019,6568,2.83,2.99,0.216,0.4776,0.6683,0.0262,93,38,344,191,2012
Richard Zeckhauser,0000-0002-4222-9546,Economics,0,10,2024,2014,2902,2.85,3.04,0.2078,0.4826,0.6004,0.0324,81,23,309,178,2012
Mark V. Pauly,0000-0003-4957-4825,Economics,0,0,2013,2013,2897,2.49,3.64,0.3181,0.5545,0.5546,0.1785,107,26,409,306,2012
Mark V. Pauly,0000-0003-4957-4825,Economics,0,5,2013,2008,127,2.03,3.12,0.363,0.5501,0.568,0.2492,96,6,313,222,2012
Mark V. Pauly,0000-0003-4957-4825,Economics,0,10,2013,2003,156,1.94,2.85,0.4075,0.5321,0.5631,0.3058,85,7,206,126,2012
Anthony J. Venables,0000-0003-0251-7479,Economics,0,0,2021,2021,8038,2.21,2.59,0.1196,0.4809,0.0,0.0,87,37,274,205,2012
Anthony J. Venables,0000-0003-0251-7479,Economics,0,5,2021,2016,6416,2.19,2.8,0.1176,0.4818,0.0,0.0,88,34,267,192,2012
Anthony J. Venables,0000-0003-0251-7479,Economics,0,10,2021,2011,74,2.13,2.61,0.1194,0.4774,0.0,0.0,83,5,252,185,2012
Robert H. Brook,0000-0001-7648-3764,Economics,0,0,2011,2011,246,4.81,6.18,0.5253,0.5928,0.7306,0.3849,77,7,291,153,2012
Robert H. Brook,0000-0001-7648-3764,Economics,0,5,2011,2006,455,4.56,5.89,0.5267,0.5917,0.6951,0.4012,74,11,344,171,2012
Robert H. Brook,0000-0001-7648-3764,Economics,0,10,2011,2001,611,4.37,5.74,0.4841,0.5823,0.6582,0.374,73,14,393,187,2012
K. Robin Yabroff,0000-0003-0644-5572,Economics,0,0,2021,2021,13940,4.08,7.6,0.5296,0.5986,0.6634,0.5087,76,52,289,221,2012
K. Robin Yabroff,0000-0003-0644-5572,Economics,0,5,2021,2016,4460,3.52,8.17,0.616,0.6227,0.714,0.6265,61,33,166,119,2012
K. Robin Yabroff,0000-0003-0644-5572,Economics,0,10,2021,2011,13,2.3,6.09,0.6755,0.6344,0.752,0.699,46,2,103,73,2012
Carl Shapiro,0000-0003-4430-3655,Economics,0,0,2024,2024,3198,3.67,4.23,0.1529,0.4674,0.0,0.0,22,30,86,53,2012
Carl Shapiro,0000-0003-4430-3655,Economics,0,5,2024,2019,3574,2.91,3.26,0.1069,0.4691,0.0,0.0,26,24,100,66,2012
Carl Shapiro,0000-0003-4430-3655,Economics,0,10,2024,2014,1646,1.89,2.32,0.0905,0.4706,0.0,0.0,30,14,88,60,2012
John Haltiwanger,0000-0001-6164-6938,Economics,0,0,2016,2016,6350,1.96,3.64,0.1868,0.4872,0.3333,0.0035,66,40,289,183,2012
John Haltiwanger,0000-0001-6164-6938,Economics,0,5,2016,2011,89,2.03,3.56,0.1883,0.4883,0.0,0.0,56,5,235,151,2012
John Haltiwanger,0000-0001-6164-6938,Economics,0,10,2016,2006,90,1.9,3.21,0.1752,0.4875,0.0,0.0,47,5,165,113,2012
Amiram Gafni,0000-0001-8279-8172,Economics,0,0,2013,2013,1055,18.12,56.87,0.5166,0.6132,0.6799,0.202,107,15,500,122,2012
Amiram Gafni,0000-0001-8279-8172,Economics,0,5,2013,2008,7,4.6,7.13,0.5877,0.6061,0.7338,0.5714,63,1,91,47,2012
Richard Baldwin,0000-0002-1965-4157,Economics,0,0,2024,2024,12283,1.26,2.62,0.1206,0.4694,0.0,0.0,82,52,319,221,2012
Richard Baldwin,0000-0002-1965-4157,Economics,0,5,2024,2019,7943,1.39,2.76,0.1236,0.4676,0.0,0.0,95,46,358,257,2012
Richard Baldwin,0000-0002-1965-4157,Economics,0,10,2024,2014,3396,1.35,2.91,0.1232,0.4669,0.0,0.0,90,28,405,292,2012
Shawna Grosskopf,0000-0001-6939-2709,Economics,0,0,2013,2013,1543,2.22,3.28,0.2192,0.5123,0.6474,0.0185,89,20,216,85,2012
Shawna Grosskopf,0000-0001-6939-2709,Economics,0,5,2013,2008,31,2.13,3.24,0.1563,0.5103,0.6548,0.014,79,3,214,93,2012
Shawna Grosskopf,0000-0001-6939-2709,Economics,0,10,2013,2003,35,2.09,3.14,0.1683,0.514,0.625,0.0144,71,3,208,89,2012
Adam Wagstaff,0000-0003-4442-5070,Economics,0,0,2019,2019,9159,2.65,4.42,0.2217,0.4937,0.5844,0.1224,53,45,294,241,2012
Adam Wagstaff,0000-0003-4442-5070,Economics,0,5,2019,2014,3737,2.71,4.71,0.2232,0.4915,0.5932,0.1143,45,33,280,216,2012
Adam Wagstaff,0000-0003-4442-5070,Economics,0,10,2019,2009,69,2.81,4.86,0.2517,0.487,0.5781,0.1552,41,5,232,167,2012
Kevin A. Schulman,0000-0002-8926-5085,Economics,0,0,2018,2018,10572,5.09,6.51,0.5549,0.6258,0.6783,0.5666,130,48,413,256,2012
Kevin A. Schulman,0000-0002-8926-5085,Economics,0,5,2018,2013,3646,5.04,6.84,0.586,0.6297,0.7086,0.5911,132,28,406,253,2012
Kevin A. Schulman,0000-0002-8926-5085,Economics,0,10,2018,2008,180,4.45,6.12,0.6016,0.6267,0.7134,0.6042,103,6,288,181,2012
Stavros Petrou,0000-0003-3121-6050,Economics,0,0,2022,2022,16482,6.1,11.31,0.5656,0.6157,0.7192,0.5166,134,56,451,299,2012
Stavros Petrou,0000-0003-3121-6050,Economics,0,5,2022,2017,4807,4.16,7.57,0.5776,0.6097,0.7473,0.5068,86,35,294,174,2012
Stavros Petrou,0000-0003-3121-6050,Economics,0,10,2022,2012,424,2.41,4.74,0.5558,0.6235,0.689,0.5828,66,9,151,97,2012
Jayendra Sharma,0000-0001-6500-8546,Economics,0,0,2013,2013,49,4.3,11.77,0.5668,0.6919,0.6712,0.4894,19,3,47,29,2012
Jayendra Sharma,0000-0001-6500-8546,Economics,0,5,2013,2008,8,2.27,3.8,0.5722,0.7056,0.6667,0.5,14,1,30,15,2012
Jayendra Sharma,0000-0001-6500-8546,Economics,0,10,2013,2003,7,2.64,3.45,0.6977,0.7265,0.7807,0.7273,7,1,11,3,2012
Robert C. Feenstra,0000-0003-3433-7763,Economics,0,0,2011,2011,90,1.33,2.51,0.1468,0.4759,0.0,0.0,57,4,236,178,2012
Robert C. Feenstra,0000-0003-3433-7763,Economics,0,5,2011,2006,97,1.33,2.41,0.1495,0.4718,0.0,0.0,52,5,209,157,2012
Robert C. Feenstra,0000-0003-3433-7763,Economics,0,10,2011,2001,83,1.42,2.44,0.125,0.4832,0.0,0.0,43,5,154,105,2012
Alastair Gray,0000-0003-0239-7278,Economics,0,0,2021,2021,13469,5.7,11.78,0.5793,0.6223,0.7683,0.4737,159,58,437,280,2012
Alastair Gray,0000-0003-0239-7278,Economics,0,5,2021,2016,5492,3.97,6.83,0.5836,0.6029,0.7789,0.474,121,38,289,177,2012
Alastair Gray,0000-0003-0239-7278,Economics,0,10,2021,2011,82,2.47,4.25,0.6014,0.5951,0.7909,0.5196,87,4,179,125,2012
Robert M. Kaplan,0000-0003-4837-5330,Economics,0,0,2018,2018,5704,2.66,4.45,0.5586,0.5745,0.7103,0.4787,123,38,282,137,2012
Robert M. Kaplan,0000-0003-4837-5330,Economics,0,5,2018,2013,1881,2.67,4.3,0.5974,0.5777,0.7498,0.4799,124,21,298,147,2012
Robert M. Kaplan,0000-0003-4837-5330,Economics,0,10,2018,2008,136,2.45,4.0,0.6072,0.5774,0.7627,0.4797,104,6,271,126,2012
Steven H. Woolf,0000-0001-9384-033X,Economics,0,0,2020,2020,9065,3.07,9.24,0.4736,0.5659,0.6343,0.3558,56,45,208,111,2012
Steven H. Woolf,0000-0001-9384-033X,Economics,0,5,2020,2015,4936,2.66,8.31,0.4879,0.5808,0.6486,0.3843,54,35,216,102,2012
Steven H. Woolf,0000-0001-9384-033X,Economics,0,10,2020,2010,34,2.95,9.1,0.479,0.6059,0.6155,0.4255,44,4,188,91,2012
Joseph S. Ross,0000-0002-9218-3320,Economics,0,0,2020,2020,9933,4.24,6.62,0.5673,0.626,0.6823,0.62,138,51,500,384,2012
Joseph S. Ross,0000-0002-9218-3320,Economics,0,5,2020,2015,2165,4.16,7.05,0.6044,0.6289,0.7041,0.6649,60,24,194,137,2012
Joseph S. Ross,0000-0002-9218-3320,Economics,0,10,2020,2010,0,3.33,6.44,0.8391,0.6637,0.9107,0.8889,8,0,9,4,2012
Andrew K. Rose,0000-0003-1100-1212,Economics,0,0,2011,2011,84,1.65,2.19,0.1528,0.498,0.0,0.0,71,6,298,200,2012
Andrew K. Rose,0000-0003-1100-1212,Economics,0,5,2011,2006,92,1.69,2.28,0.1575,0.5035,0.0,0.0,61,6,225,148,2012
Andrew K. Rose,0000-0003-1100-1212,Economics,0,10,2011,2001,81,1.76,2.26,0.1436,0.5026,0.0,0.0,41,6,136,88,2012
Gordon Hanson,0000-0001-5798-140X,Economics,0,0,2024,2024,16488,2.11,2.95,0.1512,0.4626,0.0,0.0,55,55,226,150,2012
Gordon Hanson,0000-0001-5798-140X,Economics,0,5,2024,2019,8086,2.15,2.98,0.1481,0.4601,0.0,0.0,57,46,237,181,2012
Gordon Hanson,0000-0001-5798-140X,Economics,0,10,2024,2014,3062,1.98,2.69,0.131,0.4576,0.0,0.0,48,30,204,163,2012
Jonathan Gruber,0000-0003-0379-710X,Economics,0,0,2020,2020,9091,1.73,2.56,0.1877,0.4826,0.3502,0.0511,66,46,352,278,2012
Jonathan Gruber,0000-0003-0379-710X,Economics,0,5,2020,2015,5065,1.48,2.2,0.1967,0.4737,0.3682,0.0571,59,36,333,262,2012
Jonathan Gruber,0000-0003-0379-710X,Economics,0,10,2020,2010,76,1.31,1.93,0.1977,0.4709,0.4064,0.053,53,4,321,243,2012
Ricardo Hausmann,0000-0001-9284-5745,Economics,0,0,2014,2014,3587,2.18,3.41,0.1274,0.4854,0.3333,0.0035,66,28,283,168,2012
Ricardo Hausmann,0000-0001-9284-5745,Economics,0,5,2014,2009,100,2.17,3.27,0.1333,0.4842,0.3333,0.0043,54,5,233,137,2012
Ricardo Hausmann,0000-0001-9284-5745,Economics,0,10,2014,2004,91,2.35,3.42,0.1256,0.4871,0.0,0.0,37,5,160,94,2012
Sherman Robinson,0000-0002-5478-9372,Economics,0,0,2011,2011,173,2.45,4.12,0.2033,0.5162,0.25,0.0042,66,6,239,195,2012
Sherman Robinson,0000-0002-5478-9372,Economics,0,5,2011,2006,207,2.27,4.25,0.1959,0.5158,0.0,0.0,59,7,227,178,2012
Sherman Robinson,0000-0002-5478-9372,Economics,0,10,2011,2001,230,2.11,4.08,0.1919,0.509,0.0,0.0,49,7,187,137,2012
Richard Lilford,0000-0002-0634-984X,Economics,0,0,2018,2018,6555,5.33,8.34,0.613,0.5979,0.7244,0.585,114,40,294,221,2012
Richard Lilford,0000-0002-0634-984X,Economics,0,5,2018,2013,1909,3.85,5.83,0.6211,0.6136,0.7079,0.622,90,21,254,171,2012
Richard Lilford,0000-0002-0634-984X,Economics,0,10,2018,2008,227,3.14,4.51,0.5941,0.6334,0.6792,0.5827,73,7,266,159,2012
David A. Asch,0000-0002-7970-286X,Economics,0,0,2017,2017,5959,3.74,5.17,0.5413,0.5802,0.6331,0.5739,119,41,345,236,2012
David A. Asch,0000-0002-7970-286X,Economics,0,5,2017,2012,923,3.2,4.3,0.588,0.5871,0.682,0.609,101,12,266,169,2012
David A. Asch,0000-0002-7970-286X,Economics,0,10,2017,2007,75,2.94,3.99,0.5868,0.5811,0.6893,0.6149,75,4,174,108,2012
Peter A. Ubel,0000-0001-8218-519X,Economics,0,0,2020,2020,12871,3.83,5.12,0.4794,0.5625,0.6087,0.473,138,62,389,256,2012
Peter A. Ubel,0000-0001-8218-519X,Economics,0,5,2020,2015,5078,3.36,4.61,0.5142,0.5581,0.6353,0.5627,115,37,343,221,2012
Peter A. Ubel,0000-0001-8218-519X,Economics,0,10,2020,2010,17,3.11,4.17,0.5383,0.562,0.6583,0.6166,81,2,253,153,2012
W. Kip Viscusi,0000-0002-7931-7689,Economics,0,0,2022,2022,5796,2.18,2.91,0.2148,0.5152,0.7429,0.0386,81,40,337,177,2012
W. Kip Viscusi,0000-0002-7931-7689,Economics,0,5,2022,2017,3764,1.86,2.47,0.2126,0.5087,0.7998,0.04,84,29,350,188,2012
W. Kip Viscusi,0000-0002-7931-7689,Economics,0,10,2022,2012,664,1.76,2.39,0.2002,0.5069,0.7254,0.0407,94,10,344,181,2012
Avinash Dixit,0000-0002-8929-7503,Economics,0,0,2013,2013,1354,1.08,1.72,0.1351,0.4713,0.25,0.0171,57,20,117,77,2012
Avinash Dixit,0000-0002-8929-7503,Economics,0,5,2013,2008,57,1.1,1.7,0.1511,0.4805,0.2917,0.0084,47,4,119,78,2012
Avinash Dixit,0000-0002-8929-7503,Economics,0,10,2013,2003,63,1.1,1.67,0.1394,0.4834,0.0,0.0,44,5,115,70,2012
César A. Hidalgo,0000-0002-6977-9492,Economics,0,0,2024,2024,23613,3.99,6.5,0.2723,0.5545,0.4175,0.0561,78,45,214,154,2012
César A. Hidalgo,0000-0002-6977-9492,Economics,0,5,2024,2019,11010,4.36,7.48,0.2678,0.5832,0.4323,0.0613,60,31,163,114,2012
César A. Hidalgo,0000-0002-6977-9492,Economics,0,10,2024,2014,2783,4.01,7.97,0.2701,0.6341,0.4661,0.093,41,18,86,53,2012
Peter J. Neumann,0000-0003-1226-4073,Economics,0,0,2008,2008,29,2.54,4.01,0.482,0.5624,0.6454,0.5168,51,3,149,98,2012
Peter J. Neumann,0000-0003-1226-4073,Economics,0,5,2008,2003,14,2.52,4.46,0.5673,0.572,0.7129,0.5942,30,3,69,43,2012
Peter J. Neumann,0000-0003-1226-4073,Economics,0,10,2008,1998,11,1.63,2.84,0.5299,0.5565,0.6259,0.5789,12,2,19,11,2012
Jong‐Wha Lee,0000-0002-3152-4961,Economics,0,0,2019,2019,6766,2.03,2.96,0.2046,0.5142,0.6256,0.0288,83,30,313,160,2012
Jong‐Wha Lee,0000-0002-3152-4961,Economics,0,5,2019,2014,4081,2.02,2.88,0.2104,0.5128,0.6675,0.024,73,22,250,126,2012
Jong‐Wha Lee,0000-0002-3152-4961,Economics,0,10,2019,2009,8,1.71,2.37,0.1718,0.4945,0.1719,0.0072,58,1,139,86,2012
Peter Smith,0000-0003-0058-7588,Economics,0,0,2019,2019,7806,2.98,4.55,0.2971,0.544,0.5811,0.1549,153,44,452,309,2012
Peter Smith,0000-0003-0058-7588,Economics,0,5,2019,2014,2785,2.68,4.22,0.2741,0.5558,0.5461,0.1461,132,27,397,279,2012
Peter Smith,0000-0003-0058-7588,Economics,0,10,2019,2009,55,2.21,3.35,0.2427,0.5682,0.4843,0.1307,98,4,283,203,2012
Arnold M. Epstein,0000-0003-2374-0311,Economics,0,0,2010,2010,104,3.59,4.59,0.5327,0.5693,0.6009,0.5796,41,6,157,122,2012
Arnold M. Epstein,0000-0003-2374-0311,Economics,0,5,2010,2005,191,3.15,4.24,0.5557,0.5733,0.6097,0.6615,38,8,130,102,2012
Arnold M. Epstein,0000-0003-2374-0311,Economics,0,10,2010,2000,188,2.86,4.02,0.5992,0.5666,0.6353,0.7172,36,8,99,75,2012
Paul Kind,0000-0003-2377-1652,Economics,0,0,2013,2013,1312,3.48,5.18,0.576,0.5492,0.7657,0.4468,51,19,141,57,2012
Paul Kind,0000-0003-2377-1652,Economics,0,5,2013,2008,87,2.73,3.92,0.5456,0.557,0.7552,0.4464,45,5,112,51,2012
Paul Kind,0000-0003-2377-1652,Economics,0,10,2013,2003,89,2.61,3.77,0.5036,0.5513,0.729,0.439,36,6,82,42,2012
Kevin D. Frick,0000-0002-0178-5319,Economics,0,0,2016,2016,5136,3.57,5.85,0.5506,0.6359,0.6853,0.5026,158,34,380,202,2012
Kevin D. Frick,0000-0002-0178-5319,Economics,0,5,2016,2011,56,2.82,4.84,0.5574,0.6359,0.668,0.5622,101,4,217,115,2012
Kevin D. Frick,0000-0002-0178-5319,Economics,0,10,2016,2006,46,2.26,3.78,0.5049,0.6342,0.5944,0.5455,50,4,99,50,2012
Mohammad Khammarnia,0000-0002-3759-5875,Economics,0,0,2019,2019,191,2.24,4.81,0.2649,0.5405,0.5624,0.0964,33,7,83,78,2012
Mohammad Khammarnia,0000-0002-3759-5875,Economics,0,5,2019,2014,2,2.1,4.0,0.24,0.5136,0.3333,0.1,8,1,20,18,2012
Gerard F. Anderson,0000-0003-1845-1523,Economics,0,0,2019,2019,8003,3.53,4.46,0.3957,0.5519,0.5612,0.3646,75,37,181,138,2012
Gerard F. Anderson,0000-0003-1845-1523,Economics,0,5,2019,2014,3215,2.83,3.8,0.5114,0.5497,0.6657,0.4167,63,25,168,118,2012
Gerard F. Anderson,0000-0003-1845-1523,Economics,0,10,2019,2009,107,3.03,4.39,0.534,0.5592,0.6732,0.4565,69,6,184,121,2012
Peter Groenewegen,0000-0003-2127-8442,Economics,0,0,2024,2024,15080,2.91,4.01,0.3239,0.4751,0.5453,0.262,135,57,500,374,2012
Peter Groenewegen,0000-0003-2127-8442,Economics,0,5,2024,2019,7328,2.93,3.74,0.3218,0.4691,0.5561,0.2477,123,40,440,323,2012
Peter Groenewegen,0000-0003-2127-8442,Economics,0,10,2024,2014,1971,2.93,3.59,0.3242,0.4638,0.5664,0.2483,89,22,298,211,2012
Stephen B. Soumerai,0000-0001-6811-2496,Economics,0,0,2019,2019,7436,4.5,6.35,0.5469,0.6225,0.6056,0.6964,69,41,224,173,2012
Stephen B. Soumerai,0000-0001-6811-2496,Economics,0,5,2019,2014,2780,4.2,6.17,0.527,0.6358,0.595,0.6905,60,25,210,160,2012
Stephen B. Soumerai,0000-0001-6811-2496,Economics,0,10,2019,2009,23,3.83,5.7,0.4945,0.641,0.5706,0.6552,53,3,174,137,2012
Rachel Griffith,0000-0002-8616-5820,Economics,0,0,2012,2012,1139,1.61,2.91,0.1374,0.4842,0.3333,0.0047,42,19,211,117,2012
Rachel Griffith,0000-0002-8616-5820,Economics,0,5,2012,2007,22,1.67,2.76,0.1203,0.476,0.0,0.0,33,2,135,85,2012
Rachel Griffith,0000-0002-8616-5820,Economics,0,10,2012,2002,7,1.7,2.56,0.124,0.4963,0.1719,0.0164,20,2,61,33,2012
Paul Dolan,0000-0001-6180-2849,Economics,0,0,2014,2014,3694,2.04,3.37,0.4283,0.4991,0.6354,0.3411,76,26,214,118,2012
Paul Dolan,0000-0001-6180-2849,Economics,0,5,2014,2009,36,1.49,2.64,0.5134,0.5003,0.6611,0.411,58,2,146,79,2012
Paul Dolan,0000-0001-6180-2849,Economics,0,10,2014,2004,30,1.41,2.54,0.5776,0.5046,0.6863,0.4694,39,2,98,49,2012
Ernst R. Berndt,0000-0002-6388-0768,Economics,0,0,2017,2017,3554,2.25,4.66,0.2742,0.5455,0.5384,0.1749,72,29,263,175,2012
Ernst R. Berndt,0000-0002-6388-0768,Economics,0,5,2017,2012,809,1.99,4.52,0.275,0.5349,0.5789,0.1516,73,13,244,164,2012
Ernst R. Berndt,0000-0002-6388-0768,Economics,0,10,2017,2007,95,1.82,4.47,0.293,0.534,0.5884,0.1521,65,6,217,146,2012
Stephen Morris,0000-0002-5828-3563,Economics,0,0,2022,2022,12374,6.34,9.9,0.5704,0.6374,0.7529,0.442,218,55,500,335,2012
Stephen Morris,0000-0002-5828-3563,Economics,0,5,2022,2017,3936,4.92,7.43,0.5941,0.635,0.7788,0.4641,154,33,306,198,2012
Stephen Morris,0000-0002-5828-3563,Economics,0,10,2022,2012,466,3.59,5.97,0.6005,0.6425,0.7942,0.4643,72,12,112,73,2012
Péter Gaál,0000-0002-6815-9021,Economics,0,0,2017,2017,334,3.59,5.52,0.2528,0.5146,0.3184,0.2414,19,9,29,20,2012
Péter Gaál,0000-0002-6815-9021,Economics,0,5,2017,2012,47,3.5,5.68,0.234,0.5182,0.2812,0.2727,14,5,22,16,2012
Péter Gaál,0000-0002-6815-9021,Economics,0,10,2017,2007,10,4.53,7.2,0.2056,0.5513,0.2552,0.2667,12,2,15,10,2012
Michael T. Halpern,0000-0001-8514-6313,Economics,0,0,2013,2013,1829,2.14,4.26,0.5137,0.6546,0.6641,0.4923,99,17,195,112,2012
Michael T. Halpern,0000-0001-8514-6313,Economics,0,5,2013,2008,36,2.0,4.02,0.5039,0.6515,0.6467,0.5148,88,3,169,86,2012
Michael T. Halpern,0000-0001-8514-6313,Economics,0,10,2013,2003,30,1.86,3.61,0.4843,0.6355,0.6152,0.4898,52,3,98,45,2012
James E. Anderson,0000-0003-0878-5271,Economics,0,0,2007,2007,208,1.97,3.65,0.2428,0.6652,0.3984,0.0174,106,9,230,183,2012
James E. Anderson,0000-0003-0878-5271,Economics,0,5,2007,2002,252,1.84,3.4,0.2117,0.6836,0.3958,0.0078,109,9,257,196,2012
James E. Anderson,0000-0003-0878-5271,Economics,0,10,2007,1997,247,1.78,3.11,0.1898,0.678,0.4229,0.0085,100,9,235,158,2012
Allan S. Detsky,0000-0003-2772-3121,Economics,0,0,2012,2012,516,3.07,3.72,0.5037,0.6227,0.69,0.4944,57,11,180,117,2012
Allan S. Detsky,0000-0003-2772-3121,Economics,0,5,2012,2007,126,3.17,3.98,0.5662,0.6216,0.7275,0.5325,57,8,169,103,2012
Allan S. Detsky,0000-0003-2772-3121,Economics,0,10,2012,2002,181,2.74,3.93,0.6291,0.6279,0.7352,0.604,47,8,149,90,2012
Jonathan Skinner,0000-0002-4760-9396,Economics,0,0,2005,2005,21,1.95,2.65,0.2594,0.4819,0.6388,0.1134,31,3,97,82,2012
Jonathan Skinner,0000-0002-4760-9396,Economics,0,5,2005,2000,16,1.63,1.94,0.2211,0.4661,0.6562,0.0563,27,3,71,59,2012
Jonathan Skinner,0000-0002-4760-9396,Economics,0,10,2005,1995,6,1.45,1.69,0.2104,0.4663,0.6459,0.0476,18,1,42,33,2012
Sheldon Greenfield,0000-0003-4628-1998,Economics,0,0,2014,2014,1336,4.21,6.95,0.5799,0.629,0.7061,0.5097,57,21,155,93,2012
Sheldon Greenfield,0000-0003-4628-1998,Economics,0,5,2014,2009,59,3.59,6.52,0.5611,0.6246,0.7075,0.5547,54,3,128,82,2012
Sheldon Greenfield,0000-0003-4628-1998,Economics,0,10,2014,2004,58,3.09,5.6,0.5035,0.6219,0.6584,0.5197,45,3,127,87,2012
Lisa I. Iezzoni,0000-0002-1416-5039,Economics,0,0,2024,2024,8113,2.65,3.91,0.4119,0.5506,0.5404,0.4792,89,49,265,155,2012
Lisa I. Iezzoni,0000-0002-1416-5039,Economics,0,5,2024,2019,5445,2.88,4.17,0.4668,0.5472,0.5885,0.5292,76,41,240,148,2012
Lisa I. Iezzoni,0000-0002-1416-5039,Economics,0,10,2024,2014,2403,2.84,4.21,0.5408,0.5582,0.6773,0.5857,63,25,210,158,2012
Efat Mohamadi,0000-0003-2297-7990,Economics,0,0,2021,2021,220,3.51,7.08,0.2149,0.5215,0.7267,0.0769,23,6,39,31,2013
Efat Mohamadi,0000-0003-2297-7990,Economics,0,5,2021,2016,7,2.55,4.45,0.1208,0.4966,0.0,0.0,9,1,11,6,2013
Dennis Ross‐Degnan,0000-0002-0066-1242,Economics,0,0,2018,2018,6724,4.83,6.9,0.5287,0.6265,0.6309,0.6335,89,40,251,191,2012
Dennis Ross‐Degnan,0000-0002-0066-1242,Economics,0,5,2018,2013,1726,4.32,6.1,0.5394,0.635,0.6263,0.6952,75,20,187,138,2012
Dennis Ross‐Degnan,0000-0002-0066-1242,Economics,0,10,2018,2008,32,4.06,5.89,0.5365,0.6558,0.6303,0.6797,53,4,128,100,2012
David Evans,0000-0003-1674-8489,Economics,0,0,2020,2020,9020,3.28,6.74,0.2786,0.5303,0.5645,0.1882,73,37,170,123,2012
David Evans,0000-0003-1674-8489,Economics,0,5,2020,2015,3354,3.27,6.17,0.3336,0.5507,0.588,0.2814,72,24,167,122,2012
David Evans,0000-0003-1674-8489,Economics,0,10,2020,2010,59,3.2,5.8,0.409,0.5944,0.6017,0.4057,80,5,175,115,2012
Elliott S. Fisher,0000-0002-9571-4879,Economics,0,0,2018,2018,8401,3.97,5.42,0.4749,0.5428,0.6075,0.4946,50,49,186,143,2012
